Step,Value
19200000,15.139150735661387
19300000,14.153906686119734
19400000,15.51027071052231
19500000,12.221716657457874
19600000,10.857338648587465
19700000,12.610659701609984
19800000,16.314599200859664
19900000,12.96698706112802
20000000,14.651661841273308
20100000,10.560852628871798
20200000,11.916455268636346
20300000,13.260200599264353
20400000,11.16275426954031
20500000,11.51130927503109
20600000,16.2345883756876
20700000,11.978550672717393
20800000,13.516023511029779
20900000,10.767953719086945
21000000,17.27830433823168
21100000,11.553494413644076
21200000,8.048469063863159
21300000,14.86807403234765
21400000,10.549797988627105
21500000,6.6926048967847604
21600000,14.131962955743074
21700000,13.004924548007548
21800000,18.296895549595355
21900000,14.164205173701047
22000000,12.271630065590143
22100000,15.117463143114001
22200000,15.390445151999593
22300000,9.473696646448225
22400000,12.305575885660947
22500000,16.068227489851417
22600000,12.744702314548194
22700000,10.767260774187744
22800000,18.18421164063737
22900000,20.08076673105359
23000000,15.883459927663207
23100000,14.895426423326136
23200000,12.244001752603799
23300000,7.499286130778492
23400000,18.478414940536023
23500000,13.630231299288571
23600000,17.405996906142683
23700000,15.790405662283302
23800000,6.8053200777620075
23900000,11.624082998931408
24000000,13.074458678029478
24100000,16.86717370029539
24200000,13.561424113102257
24300000,10.829819617569447
24400000,21.845782356224955
24500000,11.706121228337288
24600000,16.86696063283831
24700000,6.914696326963604
24800000,17.84801776513457
24900000,16.36005477167666
25000000,10.41326113048941
25100000,15.397794682607055
25200000,17.336836852431297
25300000,14.045547778755427
25400000,19.028146383538843
25500000,16.438913724534213
25600000,14.276060346988961
25700000,21.38846636787057
25800000,25.234611044041813
25900000,10.01320396498777
26000000,16.14711534321308
26100000,18.400343209113927
26200000,20.764042124524714
26300000,31.504369627051055
26400000,20.63093545887619
26500000,28.087078717947005
26600000,20.156979123950006
26700000,19.494325007349254
26800000,8.92076099583879
26900000,19.75068972237408
27000000,28.7570504783839
27100000,25.307603338174523
27200000,19.091635023653506
27300000,16.164835631428286
27400000,14.123301577121019
27500000,23.506947258980944
27600000,28.08998817104846
27700000,24.113142088651657
27800000,24.60762771099806
27900000,14.352071640118957
28000000,20.39168618269265
28100000,28.89319080721587
28200000,35.239161882549524
28300000,22.287429043650626
28400000,25.225121024027466
28500000,19.775869922712445
28600000,15.267604932524264
28700000,21.761316553615032
28800000,31.97708031848073
28900000,23.63860183749348
29000000,22.22022324525751
29100000,15.154376217722893
29200000,19.7199439599365
29300000,19.73817212669179
29400000,17.83453106462024
29500000,19.82538215238601
29600000,21.10477657530457
29700000,18.75919910773635
29800000,10.769797317832708
29900000,8.086075403131545
30000000,18.53441220987588
30100000,21.50978310422972
30200000,18.92340526882559
30300000,19.519171963743865
30400000,15.507394783366472
30500000,19.062918374631554
30600000,29.930682354569434
30700000,26.972474600281565
30800000,25.893173551801592
30900000,34.52101551041938
31000000,27.157877326747403
31100000,25.988880861978977
31200000,25.433826672434808
31300000,31.297755241766573
31400000,21.963353460934012
31500000,11.089190737120807
31600000,18.928178388401864
31700000,27.194195632860065
31800000,33.23131332308054
31900000,22.29964403428137
32000000,19.864423930840566
32100000,30.40854795090854
32200000,14.786337173990905
32300000,20.727116753924637
32400000,25.356565284077078
32500000,23.819074576832353
32600000,25.22939405936748
32700000,19.115683807199822
32800000,6.039902474153787
32900000,24.345263492418454
33000000,27.207248363895342
33100000,24.854442094760017
33200000,14.664451660430059
33300000,13.634600058309735
33400000,12.212696262709796
33500000,19.278963739061727
33600000,28.10860559270717
33700000,24.185802916567773
33800000,22.625783923398703
33900000,18.185324263758957
34000000,21.49270548388362
34100000,20.783003113064915
34200000,20.83108795741573
34300000,31.27249762367457
34400000,16.94660319513641
34500000,17.77832954633981
34600000,16.859096588594838
34700000,32.69479082241654
34800000,26.542630461901425
34900000,24.290352269634603
35000000,20.416636609993876
35100000,21.437287088148295
35200000,12.648489898182453
35300000,12.658776256684213
35400000,27.177188517898323
35500000,18.6172334842477
35600000,18.521885559866206
35700000,18.616208543824033
35800000,23.533161058174446
35900000,18.585810865024104
36000000,18.585810865024104
36100000,19.208301056753843
36200000,10.581149946600199
36300000,10.618827282106503
36400000,13.103411172050983
36500000,7.236088643651455
36600000,6.140514749791473
36700000,8.661734023559838
36800000,15.56624419269152
36900000,16.08817567951046
37000000,14.00538539676927
37100000,28.08314411336556
37200000,26.318162126988174
37300000,20.740740326195954
37400000,9.709820952899754
37500000,13.182110628075897
37600000,15.417237404268235
37700000,14.075841360725462
37800000,25.130155948461034
37900000,25.790707368389704
38000000,14.88399819970131
38100000,12.111825460493565
38200000,13.412272451892495
38300000,13.192831801045687
38400000,15.413517887759953
38500000,17.128601699769497
38600000,18.34946034118533
38700000,18.869151516295968
38800000,16.583124880641698
38900000,14.307239186558872
39000000,14.258889491353184
39100000,17.501755740288644
39200000,19.781690879613162
39300000,21.38607066936791
39400000,14.374525367412716
39500000,17.868744740029797
39600000,28.331094509297984
39700000,23.331210546502845
39800000,29.306562921479344
39900000,20.621319826468824
40000000,14.219734616540372
40100000,10.22763345843181
40200000,9.247512297686189
40300000,8.754848657390102
40400000,8.382814558604732
40500000,24.974511539647356
40600000,25.94780364809558
40700000,16.508346103429794
40800000,16.648966335058212
40900000,13.797589170318098
41000000,12.836767413225026
41100000,13.189544307291508
41200000,15.800173975341021
41300000,15.80526511695236
41400000,16.21108100678772
41500000,15.428165225218981
41600000,14.697674825321883
41700000,34.93116911586374
41800000,18.771630768533797
41900000,24.144500352265315
42000000,21.934152384446932
42100000,21.14397152662277
42200000,20.007427948554977
42300000,15.720651151323692
42400000,13.720891709858552
42500000,12.746012677708642
42600000,12.437026760643349
42700000,10.223752588806674
42800000,9.612681048093364
42900000,27.509033679962158
43000000,21.082485282719134
43100000,16.84707240320742
43200000,15.603001358285546
43300000,8.515353580694645
43400000,7.915005538146943
43500000,7.656149456035346
43600000,7.591728922184557
43700000,6.880748539678752
43800000,6.982679181806743
43900000,6.90083666164428
44000000,4.122855103630573
44100000,8.941276286244392
44200000,12.655569867296144
44300000,17.077798755867406
44400000,14.71952887575142
44500000,19.1448875130713
44600000,13.451099447757006
44700000,10.38549044650048
44800000,13.302349884659051
44900000,22.470033666081726
45000000,22.441009646840392
45100000,21.287530352920292
45200000,19.059160294644535
45300000,18.521708933226765
45400000,17.686148665063083
45500000,21.892577282749116
45600000,26.20686099048704
45700000,22.14673040434718
45800000,23.577520793303847
45900000,27.434066216498614
46000000,25.9545628477633
46100000,24.611470256485045
46200000,19.1774060415104
46300000,18.253212761171163
46400000,16.58688458170742
46500000,19.020765689201653
46600000,16.901883274745195
46700000,28.943540550861506
46800000,18.984708461184056
46900000,18.631764596085997
47000000,15.813944483380764
47100000,14.563622186202556
47200000,13.02449630850926
47300000,12.369136588517577
47400000,27.44152602136135
47500000,26.271880336105824
47600000,14.062850101171062
47700000,10.355176799101756
47800000,7.760994242234156
47900000,7.937608231408522
48000000,9.681565429084003
48100000,17.462790647223592
48200000,17.725631492473184
48300000,27.966006804280916
48400000,26.74288989840541
48500000,25.996657092780808
48600000,26.100229695872404
48700000,26.09717090711463
48800000,26.00791973740328
48900000,21.739201302533036
49000000,17.80657364260871
49100000,19.32620870305691
49200000,18.79605768546462
49300000,12.359299478512257
49400000,9.765981046240777
49500000,4.124080778397619
49600000,4.1281439395621415
49700000,4.475935117453337
49800000,6.520431684814394
49900000,6.013275837935507
50000000,5.522242861576379
50100000,6.4254138276539745
50200000,7.237686996553093
50300000,14.10992700740695
50400000,16.58949561085552
50500000,16.62202057633549
50600000,11.88345754403621
50700000,37.37444093500264
50800000,26.350237597152592
50900000,24.46930213842541
51000000,24.135527505017816
51100000,16.93261559104547
51200000,23.16437273040414
51300000,16.92433523895219
51400000,29.7232117202878
51500000,15.495583998002111
51600000,32.476972189377996
51700000,27.009353429097683
51800000,22.763253848440947
51900000,17.787750532347708
52000000,15.470510535966605
52100000,12.815171545185148
52200000,11.866690457500518
52300000,10.852162783574313
52400000,15.409697889126837
52500000,17.104221610845997
52600000,15.68079353411682
52700000,15.27905798275955
52800000,15.39622980912216
52900000,13.173283221339807
53000000,11.816265335315839
53100000,8.270697751073167
53200000,10.02748873609118
53300000,8.504424876254053
53400000,8.504424876254053
53500000,7.689726547244936
53600000,7.535280246827751
53700000,11.054722766131162
53800000,11.39509315855801
53900000,10.7708616620861
54000000,12.133015066124498
54100000,12.368627309016883
54200000,13.888285674862564
54300000,13.475088866204024
54400000,14.070588009804487
54500000,13.49666449425742
54600000,12.928862161319703
54700000,15.123506213594228
54800000,15.021253549652174
54900000,14.375746904807166
55000000,20.808642085539176
55100000,18.707459484180436
55200000,19.51446098010987
55300000,19.63186150599271
55400000,16.013746546395122
55500000,11.60534764803946
55600000,11.313458715528249
55700000,10.30927768977359
55800000,9.921289398986847
55900000,6.665616408605128
56000000,4.142413847763091
56100000,3.2935205120034516
56200000,3.5847252235002816
56300000,7.234216262567788
56400000,16.4582406501472
56500000,14.757552274167537
56600000,11.474819992817938
56700000,34.175625864192845
56800000,27.138176647648216
56900000,22.691312020868065
57000000,22.16521238669753
57100000,24.343650375306606
57200000,12.703536472003908
57300000,12.204143250864
57400000,11.387019772510975
57500000,10.961042186040432
57600000,11.352934094686061
57700000,11.016568167768419
57800000,10.528585414849221
57900000,8.719071500264109
58000000,6.745243930388242
58100000,6.550451584327966
58200000,10.830856073033065
58300000,9.743851591460407
58400000,11.232915698178113
58500000,12.474001759178936
58600000,12.971551943104714
58700000,12.89868460295722
58800000,13.388885743599385
58900000,11.997244266029448
59000000,9.573786786459387
59100000,9.746394126676023
59200000,10.581118249762802
59300000,11.081706720981748
59400000,10.834655737075956
59500000,11.040523373875766
59600000,16.764555143117903
59700000,14.624565025568009
59800000,13.82468201711774
59900000,10.606055688112974
60000000,9.689819081556053
60100000,11.21026884449646
60200000,9.372611077520997
60300000,8.4823793810606
60400000,7.783894866951742
60500000,7.659732554680668
60600000,7.54874028168153
60700000,16.394308973550796
60800000,18.546882816851138
60900000,18.194410387203096
61000000,16.81907737918198
61100000,15.731437476947903
61200000,15.731437476947903
61300000,15.468333168998361
61400000,12.86251832343638
61500000,9.654725734256209
61600000,8.759194685779512
61700000,8.993352087251843
61800000,8.993352087251843
61900000,7.26213534578681
62000000,6.898057402670384
62100000,7.8762303392589095
62200000,7.78816103734076
62300000,7.357101508900524
62400000,8.086545259281992
62500000,8.828012353219092
62600000,8.635845492370427
62700000,6.894488528110087
62800000,6.749030011110007
62900000,5.130606024004519
63000000,5.130606024004519
63100000,7.929001264199615
63200000,7.562362978691235
63300000,13.970763719985262
63400000,12.638575400076807
63500000,12.635893593467772
63600000,14.238490489162505
63700000,14.15638594377786
63800000,12.340007259584963
63900000,5.477048846818507
64000000,4.519235134813934
64100000,6.893782706391066
64200000,6.846435027252883
64300000,7.659330709949136
64400000,7.71288841675967
64500000,7.682820915468037
64600000,8.993161771986633
64700000,10.049323557019234
64800000,9.212467251569032
64900000,9.569755914323032
65000000,12.376733113322407
65100000,17.614173394441604
65200000,15.528948357850313
65300000,15.363544527608902
65400000,6.104444191157818
65500000,6.325406474582851
65600000,6.276932142116129
65700000,8.328113146889955
65800000,8.017904092315584
65900000,7.9794413053430615
66000000,8.38702365392819
66100000,7.466666268147528
66200000,11.211402597688139
66300000,13.758833961300551
66400000,23.15690014503896
66500000,22.083056458337232
66600000,23.74629115293734
66700000,21.36734063795768
66800000,19.517703987723216
66900000,18.727051422437654
67000000,17.468355325600132
67100000,33.398250317424534
67200000,41.13476129151881
67300000,36.014756591599436
67400000,34.07321358336136
67500000,29.80834431318566
67600000,39.34033322528005
67700000,15.719110014792532
67800000,15.219059921260923
67900000,12.339275393895806
68000000,13.342544451365248
68100000,12.29929371532984
68200000,11.347226354144514
68300000,9.174071963988245
68400000,13.051513667441904
68500000,13.352413132246584
68600000,13.36482077550143
68700000,13.469565260894596
68800000,10.061699745524674
68900000,9.418360828896985
69000000,9.418360828896985
69100000,9.150900007672607
69200000,6.315500144986435
69300000,9.272593696340918
69400000,10.838018053844571
69500000,10.83958872385323
69600000,10.83958872385323
69700000,10.673899950757622
69800000,14.053373064966872
69900000,12.723452042732388
70000000,11.730635118354112
70100000,11.525879367105663
70200000,11.916507638208568
70300000,11.55397146333009
70400000,10.529129212759436
70500000,11.754432438295334
70600000,10.603296436332165
70700000,21.2301615037024
70800000,22.10727862238884
70900000,25.556378687471152
71000000,18.677035879939794
71100000,15.220465254932641
71200000,14.65043354485184
71300000,14.128219428174198
71400000,14.00242787849158
71500000,13.45642808571458
71600000,12.368789831772446
71700000,11.577259865514934
71800000,9.224003550773487
71900000,9.094159538084641
72000000,25.31669443573803
72100000,25.06478702444583
72200000,23.132039379365743
72300000,22.603921915479006
72400000,17.97193791270256
72500000,16.83867169264704
72600000,16.83867169264704
72700000,14.483232433088125
72800000,10.626031481288374
72900000,20.1962331232056
73000000,20.395530813299118
73100000,19.24274017263204
73200000,18.992818445451558
73300000,17.543037504702806
73400000,15.771401830418036
73500000,9.219087825492025
73600000,8.990137509517371
73700000,9.471811461746693
73800000,9.50098128825426
73900000,9.414044256582857
74000000,9.15977636732161
74100000,9.100399611368776
74200000,8.997063274756075
74300000,22.55381210848689
74400000,22.656416078060865
74500000,21.562721958607437
74600000,19.335435674935578
74700000,18.628307937532664
74800000,16.98352862402797
74900000,15.13790277980268
75000000,14.665017180666327
75100000,12.050687371194362
75200000,8.853956585265696
75300000,7.257615060023963
75400000,5.948063834831118
75500000,4.899282323345542
75600000,6.995297076255083
75700000,7.045283863060177
75800000,6.991789313815534
75900000,20.34614726267755
76000000,20.470428927503526
76100000,20.38762491337955
76200000,20.38762491337955
76300000,20.147511832835153
76400000,19.181369645828383
76500000,16.569752007285132
76600000,10.898532052570953
76700000,6.945936924340203
76800000,8.179151863874868
76900000,9.998992360131815
77000000,10.357826422415673
77100000,10.678937327014282
77200000,10.76708742682822
77300000,17.646286763744428
77400000,17.851378393657505
77500000,19.649273555241525
77600000,21.01606817152351
77700000,21.733711627833546
77800000,25.753788358680904
77900000,24.703037881436757
78000000,24.72894095140975
78100000,24.22461433268618
78200000,22.756895532454365
78300000,20.139363771569915
78400000,18.530514240567573
78500000,15.645757322167047
78600000,15.645757322167047
78700000,20.115709002693183
78800000,32.89495526008308
78900000,33.76457616515458
79000000,32.62482781387865
79100000,30.802414642721416
79200000,30.802414642721416
79300000,26.026027163639665
79400000,25.49458871997893
79500000,25.221171247139573
79600000,23.43753865994513
79700000,22.075490030422806
79800000,22.075490030422806
79900000,29.013363323658705
80000000,30.937742672860622
80100000,27.94570760987699
80200000,27.110372120887043
80300000,25.915610381774606
80400000,25.915610381774606
80500000,24.306408147215844
80600000,21.719155984520913
80700000,20.72338048949838
80800000,18.64400698080659
80900000,16.98631179086864
81000000,16.57696603052318
81100000,10.822656955197454
81200000,8.818969828858972
81300000,8.720044948682188
81400000,8.481859854087233
81500000,8.193732936009765
81600000,8.193732936009765
81700000,13.708135768994689
81800000,16.028914769478142
81900000,15.281830244921148
82000000,14.946687815785408
82100000,14.515837084650993
82200000,14.49800658211112
82300000,14.6942218311131
82400000,14.98327664270997
82500000,14.173477186448872
82600000,11.616749913804233
82700000,10.501241490356625
82800000,34.60301276803017
82900000,34.46137778401375
83000000,34.25614371284843
83100000,34.08249562248588
83200000,32.72856032026932
83300000,32.71392261905596
83400000,22.856489446889608
83500000,19.985474899765105
83600000,18.53935948541388
83700000,16.733608160894363
83800000,14.571729268264026
83900000,13.140355201940984
84000000,13.140355201940984
84100000,11.268774054255337
84200000,11.17539061298594
84300000,10.344625985454767
84400000,11.488995978087187
84500000,11.1008948867023
84600000,9.124546788781881
84700000,7.269203278049827
84800000,7.606745501123369
84900000,7.2699262070283295
85000000,7.404760200642049
85100000,7.463414285359904
85200000,7.885224145306275
85300000,7.876781297577545
85400000,7.847339206142351
85500000,7.510964003829286
85600000,7.14395849431865
85700000,6.971405256940052
85800000,6.976466854764149
85900000,7.05909012968652
86000000,10.0702366465237
86100000,9.907055856129155
86200000,9.982426469018684
86300000,10.009946553893387
86400000,10.009946553893387
86500000,9.601868713535369
86600000,10.975233842544258
86700000,9.860913992635906
86800000,7.062198394872248
86900000,7.630378709472716
87000000,7.803289001621306
87100000,8.145339137762784
87200000,8.235404408611357
87300000,8.058063612543046
87400000,7.852979888878763
87500000,7.342051090141759
87600000,24.062243491662667
87700000,23.6636812807899
87800000,23.866391358971597
87900000,22.514503561481835
88000000,19.59815844708122
88100000,19.22560439282097
88200000,19.178212186628954
88300000,18.049037831360476
88400000,12.561287531191484
88500000,11.341837091678753
88600000,8.136220489973203
88700000,8.136220489973203
88800000,7.631428309911862
88900000,7.316493913168087
89000000,8.37750081920065
89100000,9.42276639812626
89200000,9.571361519312486
89300000,10.74335706969723
89400000,10.79929342051968
89500000,10.658344127740712
89600000,10.516888367738575
89700000,9.081826169919223
89800000,8.984213129114359
89900000,8.83258467245847
90000000,8.67117992926389
90100000,8.670864557027818
90200000,8.572412398606538
90300000,8.52669653052464
90400000,8.1940032720007
90500000,7.155286068115384
90600000,9.425839586220683
90700000,9.425839586220683
90800000,9.563982542213052
90900000,9.729902533423155
91000000,9.262573479730635
91100000,9.302555595859886
91200000,9.302555595859886
91300000,16.383374683484433
91400000,16.034702563211322
91500000,15.922441680952907
91600000,15.835137646719813
91700000,20.305283938720823
91800000,20.305283938720823
91900000,20.004997199792413
92000000,19.460938578993083
92100000,19.449971162229776
92200000,19.005065269768238
92300000,19.190070133395494
92400000,19.270460405535996
92500000,19.189055519886313
92600000,19.453150239661337
92700000,19.91215540148318
92800000,19.82679645366967
92900000,19.90299430452287
93000000,19.90299430452287
93100000,20.12188191898167
93200000,19.708407152369617
93300000,18.638844839408993
93400000,17.654660359695555
93500000,16.2328560436517
93600000,14.722857230678201
93700000,14.281269539119675
93800000,14.200995528222993
93900000,14.19903733340092
94000000,13.71077861261554
94100000,13.71077861261554
94200000,12.976389733674004
94300000,12.534722604928538
94400000,8.804146883124485
94500000,8.8171461192891
94600000,8.8143038065359
94700000,8.673608522638679
94800000,8.673608522638679
94900000,8.668223327621817
95000000,8.761920927092433
95100000,9.334323904886842
95200000,9.363296153023839
95300000,9.44946676697582
95400000,9.361073012016714
95500000,9.133371661268175
95600000,7.535436217216775
95700000,7.87716102710925
95800000,7.798948327591643
95900000,7.897319671204314
96000000,8.054133097762241
96100000,7.9435249697510155
96200000,7.778768647843972
96300000,7.53424159639515
96400000,7.407144440347329
96500000,6.512721789702773
96600000,6.567305812835693
96700000,7.092175009138882
96800000,9.474577125646174
96900000,9.580701637752354
97000000,9.506594620235264
97100000,9.28695373427123
97200000,9.28695373427123
97300000,8.843631904236972
97400000,8.952848787717521
97500000,9.136009529009462
97600000,9.328980045616627
97700000,9.328980045616627
97800000,16.946186448223887
97900000,14.065702491216362
98000000,13.939558169730008
98100000,13.826784734353422
98200000,13.822385596260428
98300000,13.821538016684354
98400000,13.821538016684354
98500000,13.744033740982413
98600000,13.569996525272726
98700000,13.621828918904066
98800000,13.396416970938445
98900000,13.316072253286839
99000000,13.316072253286839
99100000,13.223078230023384
99200000,13.25449953854084
99300000,7.036074853595347
99400000,8.541419897284358
99500000,8.513758841957896
99600000,8.513758841957896
99700000,8.102809031940996
99800000,7.929143993742764
99900000,7.9001783346012235
100000000,8.3473873122409
100100000,8.052010851735249
100200000,8.522030919203536
100300000,8.585553912529722
100400000,8.41298515648581
100500000,8.974244125848635
100600000,8.939182840352878
100700000,8.875185884004459
100800000,8.78410521841608
100000,-0.7989800854586064
200000,-0.27982804904691877
300000,0.14253354985266925
400000,0.3271169890090823
500000,0.33975889639928936
600000,0.41210554368793967
700000,1.2456333497329615
800000,0.86688371213153
900000,1.543968146238476
1000000,0.8857613769173622
1100000,1.8608692628890275
1200000,2.422588973194361
1300000,1.2048533342033625
1400000,1.3005435437336563
1500000,1.8774645884614438
1600000,1.0429693385586143
1700000,1.7192674933373928
1800000,1.5036052198149263
1900000,1.6779170900024474
2000000,2.5969913899339736
2100000,1.403187920562923
2200000,3.5082713408768176
2300000,2.9992278803139927
2400000,3.1068762298300863
2500000,3.9578318613767625
2600000,4.436579525768757
2700000,4.792592515163124
2800000,5.169022648781538
2900000,4.08985679378733
3000000,5.6986458011716605
3100000,6.882667796984315
3200000,3.015640406832099
3300000,3.3590635677054523
3400000,5.845621467716992
3500000,6.2019016119744625
3600000,7.204750488400459
3700000,6.883722412884236
3800000,7.078582373857498
3900000,5.048255372047424
4000000,5.8025827530026435
4100000,5.81775003015995
4200000,6.2536456197500225
4300000,5.473343679606915
4400000,6.808343593031168
4500000,6.611491928100586
4600000,7.651159259974957
4700000,7.791281096935272
4800000,7.367822906970978
4900000,7.780746091604232
5000000,5.924589092731476
5100000,7.275612878799438
5200000,7.373838400542736
5300000,4.573444498181343
5400000,4.884097965955735
5500000,5.49398551106453
5600000,6.476277211681008
5700000,6.501635361909866
5800000,9.632198280096054
5900000,6.430079864934087
6000000,7.865674225389958
6100000,5.734635719060898
6200000,10.1743967461586
6300000,10.928728332817554
6400000,9.354953659772873
6500000,10.555283044576646
6600000,10.155855677127839
6700000,9.653591153621674
6800000,8.348667365908623
6900000,8.390474971532822
7000000,10.834413199424743
7100000,9.860277135446667
7200000,6.808547729253769
7300000,10.97799949169159
7400000,9.863743504285813
7500000,7.204687308073044
7600000,9.784623743370176
7700000,11.309077548980714
7800000,7.129262111186981
7900000,7.719714562892914
8000000,10.777373871803285
8100000,10.724929852485657
8200000,11.940444358587264
8300000,11.553082839250564
8400000,9.247692475318908
8500000,11.479942443370819
8600000,11.490619256049394
8700000,8.366661671102047
8800000,11.817273842096329
8900000,8.9459084045887
9000000,9.420684531927108
9100000,7.832161469757557
9200000,10.425167089700698
9300000,11.779347232580186
9400000,11.722201660834253
9500000,9.549413788318635
9600000,10.374076132774354
9700000,6.5148436872661115
9800000,9.017797951698304
9900000,10.371764075160026
10000000,10.612181930541992
10100000,7.579102698229253
10200000,15.540049639344215
10300000,14.537269196510316
10400000,11.013665685653686
10500000,12.794934186935425
10600000,12.77189365208149
10700000,19.35410336881876
10800000,15.537942984104156
10900000,9.850011577829719
11000000,11.313891511410475
11100000,11.794814243316651
11200000,13.740966588258743
11300000,22.0665989112854
11400000,16.76304820904974
11500000,22.01390950202942
11600000,14.236997771263123
11700000,16.457010135650634
11800000,13.19430085837841
11900000,16.46256167650223
12000000,16.567174224853517
12100000,17.879659950733185
12200000,13.911355500221253
12300000,8.879824066311121
12400000,13.625589187406003
12500000,12.600860453546048
12600000,12.600860453546048
12700000,5.96343929708004
12800000,29.58846750497818
12900000,20.863740901947022
13000000,7.642060148119927
13100000,2.295376916155219
13200000,12.102200977429748
13300000,12.102200977429748
13400000,24.563628849983214
13500000,22.38995356321335
13600000,11.40465915441513
13700000,19.92109529018402
13800000,22.783206470012665
13900000,14.266521111801266
14000000,14.204833469372243
14100000,11.422734339218586
14200000,10.903469971399755
14300000,18.13727469323203
14400000,18.13727469323203
14500000,19.568157877530904
14600000,19.39866029528901
14700000,14.65377995280549
14800000,2.068741983175278
14900000,7.328216890394688
15000000,13.554060981087387
15100000,13.716652727127075
